abn_key,Charity_Legal_Name,State,Town_City,Charity_Website,charity size,staff - volunteers,total full time equivalent staff,total revenue,net assets/liabilities,beneficiary_count,states_operating,years_operating,pillar_legitimacy,pillar_impact,pillar_capacity,pillar_cause,fit_score,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,rank,is_top_10
64818379050,The Trustee for Norwest Anglican Ancillary Fund,NSW,Baulkham Hills,,Small,7,0.0,72875,18830,3,1,,70.0,7.510912036595819,80.0,15.068493150684931,39.5,,,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,15865,0
35276763984,Cherry Gertzel Bursary Fund,WA,Scarborough,www.cherrygertzel.net,Small,2,0.0,14150,358060,2,0,,70.0,2.0915530988913225,100.0,5.47945205479452,39.5,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15866,0
41969136082,The Trustee For Muriel May Batten Estate,VIC,,,Small,0,0.0,238554,2420089,2,1,19.0,81.4,5.904761904761905,80.0,5.47945205479452,39.5,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,15867,0
67157651538,One Hand One Heart Incorporated,NSW,Kingsgrove,,Medium,20,0.0,322568,90074,7,1,,70.0,12.534578607960844,62.0,23.28767123287671,39.5,,Y,,Y,Y,Y,,,,,,Y,,,,,,,Y,,,,,Y,,,,,,,,,,,Y,,15868,0
15932784493,The Trustee For The James & Violet Harris Trust Fund,NSW,Sydney,,Small,0,0.0,6102,137523,0,0,40.0,94.0,0.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,15869,0
60049809020,Infants Needs Lending Centre,,,,Small,2,0.0,7310,4500,1,1,25.0,85.0,5.13917214651037,80.0,2.73972602739726,39.5,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,15870,0
26496078545,Berwick Neighbourhood Centre Inc,VIC,Berwick,www.berwickneighbourhoodcentre.com.au,Medium,12,6.0,303000,79732,9,1,30.0,62.83256015279238,13.942175736205078,61.84644913627639,28.767123287671232,39.5,,Y,Y,Y,,Y,Y,Y,Y,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,15871,0
12525112306,DALBY BROADCASTING ASSOCIATION INC,,,http://www.radio4ddd.com.au/,Small,25,0.0,31067,70971,1,0,,70.0,3.2872708789986747,100.0,4.10958904109589,39.5,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,Y,,,,,15872,0
69172275325,Mg Dawang Land Trust,WA,Kununurra,www.mgcorp.com.au,Medium,0,0.0,274178,1381948,1,1,14.0,78.4,4.9523809523809526,82.0,8.21917808219178,39.5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15873,0
76671980983,Peter James Provelson Trust Fund,NSW,Sydney,,Small,0,0.0,78499,1722850,0,0,40.0,94.0,0.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15874,0
54258983268,The Trustee For Royal New South Wales Regiment Trust,NSW,Arcadia,,Small,4,0.0,3648,187822,1,1,25.0,85.0,5.325963340639788,80.0,2.73972602739726,39.5,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,15875,0
61564778604,New Day Inc,VIC,Shepparton,,Small,10,0.0,112835,838144,4,1,,70.0,8.7434797801709,80.0,13.698630136986301,39.5,,,,,,,,,Y,,,,Y,,,,,,Y,,,,,Y,,,Y,,,,,,,Y,,,15876,0
45451868620,North Gippsland Group Of Melbourne Legacy Inc,VIC,Yarram,,Small,17,0.0,4857,164195,1,1,20.0,82.0,6.540106102481004,80.0,4.10958904109589,39.5,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,15877,0
37563210725,Faith Community Church,NSW,Blacktown,,Small,20,0.0,44893,188055,1,0,30.0,88.0,2.8202928936751306,80.0,2.73972602739726,39.5,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15878,0
87344587041,Bangerang Cultural Centre Co-Operative Ltd,VIC,Shepparton,www.bangerangculturalcentre.com.au,Small,0,1.0,47704,742296,0,0,45.0,80.74753368208131,0.0,96.64107485604606,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,15879,0
52903453517,Inspired Carers Incorporated,VIC,Shepparton,www.inspiredcarers.org.au,Small,8,1.41,137160,8000,3,1,19.0,56.60582838231445,8.313527491816556,95.26391554702495,15.068493150684931,39.5,,,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,15880,0
69621888122,Code Read Dyslexia Network Australia Limited,WA,Rockingham,codereadnetwork.org,Small,36,0.0,90374,110714,1,0,,70.0,4.314622446710472,100.0,2.73972602739726,39.5,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,15881,0
81141127860,Isaac Regional Charity Fund,QLD,Moranbah,ircf.isaac.qld.gov.au,Small,10,0.0,69248,82490,1,0,5.0,73.0,1.8863369230280416,100.0,2.73972602739726,39.5,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,15882,0
19964061484,The A.R. Trigg Family Foundation,VIC,WARRNAMBOOL,,Small,0,0.0,21057,1177808,4,1,6.0,73.6,7.80952380952381,80.0,10.95890410958904,39.5,,,,,,,,Y,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,15883,0
87020095683,Davallia Primary School Parents And Citizens Association,WA,Duncraig,www.davalliapspc.org.au,Small,50,0.0,38105,0,5,1,28.0,46.8,13.431684615140206,100.0,15.068493150684931,39.5,,,,Y,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,15884,0
83102306329,The Joanne Mackay Breast Cancer Foundation Limited,NSW,Gymea,,Small,3,0.0,73798,40573,1,1,18.0,80.8,5.232567743575079,80.0,6.8493150684931505,39.5,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,15885,0
74601640984,Cleft Connect Australia Pty Ltd,QLD,Landsborough,www.cleftconnect.org.au,Small,3,0.0,5000,5000,1,0,6.0,73.6,1.2325677435750793,100.0,2.73972602739726,39.5,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,15886,0
74421970877,A M Jones Trust,NSW,Sydney,,Small,0,0.0,8872,236836,0,0,40.0,94.0,0.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,15887,0
33525474259,The Trustee For Cops For Kids Incorporated,SA,Adelaide,www.copsforkids.org.au,Small,5,0.0,207298,0,5,1,9.0,35.4,9.228882747228306,100.0,31.506849315068493,39.5,Y,,,Y,,,,,,,,,,,,Y,Y,,,,,,,Y,,,Y,,,,,Y,,,,,15888,0
29619655604,Found Hearts Limited,QLD,Apple Tree Creek,foundhearts.com.au,Small,30,0.0,121521,3087,0,1,,70.0,6.801867911941267,100.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,15889,0
20108151093,AUSTRALASIAN SOCIETY FOR INFECTIOUS DISEASES LIMITED,NSW,Sydney,www.asid.net.au,Medium,120,2.2,506081,2084181,4,1,,54.95861290731241,25.835177275470695,74.61036468330134,12.32876712328767,39.5,,,,Y,Y,Y,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,15890,0
76494167521,Rsl Loch Sport Sub Branch Inc,VIC,Loch Sport,,Small,20,3.0,200839,100649,1,1,104.0,88.86363959663738,7.6536262270084645,69.9232245681382,4.10958904109589,39.5,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,15891,0
70244367392,Betty Amsden Charitable Trust,VIC,Carlton,www.bettyamsdenfoundation.org.au,Medium,0,0.0,367689,8843909,4,0,,70.0,3.8095238095238098,82.0,17.80821917808219,39.5,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,Y,,,Y,,,,,,,,,,15892,0
23292954745,Qld Staffy & Amstaff Rescue Inc,Qld,Mount Cotton,www.qldstaffyandamstaffrescue.org.au,Medium,200,0.0,410809,81255,0,0,,70.0,18.679119412941777,82.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,15893,0
38993611040,The Point Pre School Inc,NSW,Oyster Bay,www.thepointpreschool.com.au,Medium,38,4.0,301115,360716,4,0,55.0,76.59690876867026,8.546056497982748,68.56429942418426,16.43835616438356,39.5,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15894,0
57642468111,Illuminate NSW Limited,NSW,Roselands,https://illuminateaust.org.au/,Small,5,0.0,3000,0,9,0,0.0,30.0,9.038406556752115,100.0,36.986301369863014,39.5,,,,Y,,,Y,Y,Y,Y,,Y,Y,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,15895,0
62443680827,The Trustee For Cromwell Erica Wareham Estate,VIC,Melbourne,,Small,0,0.0,63039,1669584,0,1,32.0,89.2,4.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,15896,0
47330913645,Wingham Public School P & C Association,NSW,Wingham,,Small,20,0.6,110490,12000,1,1,32.0,78.24282099200178,10.986959560341798,77.98464491362765,4.10958904109589,39.5,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15897,0
32209766522,Halal Food Bank Melbourne Inc.,VIC,Campbellfield,https://www.halalfoodbankmelbourne.com.au,Small,20,0.0,125000,-22500,6,1,,30.0,11.582197655579893,100.0,34.24657534246575,39.5,,,,,,,,Y,,Y,,,,,Y,,,,,Y,,Y,Y,,,,,,,,,,,,Y,,15898,0
42975207954,The Trustee For The Tony & Gwenyth Lennon Family Foundation,,,,Small,8,0.0,53355,2618446,1,2,14.0,78.4,9.699545728898624,80.0,4.10958904109589,39.5,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,15899,0
12187447023,The Trustee For Samuel Laurie & Eileen Fanny Gluyas Trust,NSW,Sydney,,Small,0,0.0,182068,6517969,0,0,40.0,94.0,0.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,15900,0
64746140442,Rasul Akram Association of Victoria Inc.,VIC,Endeavour Hills,,Small,32,0.0,36658,92857,2,1,13.0,77.8,8.89342101083259,80.0,5.47945205479452,39.5,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,15901,0
34265570720,Leukaemia Foundation Of Queensland Douglas Shire Branch Inc,,,,Small,25,0.0,8023,6773,1,1,21.0,82.6,7.287270878998674,80.0,2.73972602739726,39.5,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15902,0
31110126991,Estate Edward Broadhurst,VIC,Melbourne,,Small,0,0.0,41222,1091402,0,1,32.0,89.2,4.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,15903,0
53449052923,Jamisontown Public School P&C Association,NSW,Jamisontown,,Small,12,0.0,3668,29752,1,1,21.0,82.6,6.073128117157459,80.0,4.10958904109589,39.5,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15904,0
94698326638,The Trustee For C M Young Estate,NSW,Sydney,,Small,0,0.0,6916,185123,0,0,40.0,94.0,0.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,15905,0
14633056149,Skin Check Champions,NSW,Coledale,skincheckchampions.com,Small,4,1.0,245281,62185,7,0,,48.36129156853719,7.540249054925502,96.64107485604606,23.28767123287671,39.5,,Y,Y,,,,,,Y,,,Y,Y,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,15906,0
78272243503,Kadampa Meditation Centre Sydney Inc,NSW,Redfern,https://meditateinsydney.org/,Medium,25,0.0,340799,1411740,1,1,18.0,80.8,7.287270878998674,82.0,2.73972602739726,39.5,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,15907,0
19651756831,The Trustee For Arnold Foundation,VIC,Brighton,,Small,0,0.0,86256,1473966,2,1,12.0,77.2,5.904761904761905,80.0,9.58904109589041,39.5,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,Y,,15908,0
99052778767,The Wongatha Peoples Education and Recreation Trust,WA,Shenton Park,,Small,3,0.0,122329,2250521,6,1,20.0,52.0,9.994472505479841,80.0,30.136986301369863,39.5,Y,,,Y,,Y,,,,Y,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,15909,0
93144680871,Edith Roche Trust,NSW,Sydney,,Small,0,0.0,30586,809850,0,0,40.0,94.0,0.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,15910,0
15509512399,Hamilton & District Aged Care Trust,VIC,Hamilton,,Small,24,0.0,195,15610,1,0,27.0,86.2,3.193875281933966,80.0,4.10958904109589,39.5,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15911,0
23673482232,Fullness Of Life Centre Inc,WA,Nedlands,www.fullnessoflife.org,Small,1,1.4,78767,231414,1,1,32.0,73.01197092662555,5.135062263731376,95.29750479846449,2.73972602739726,39.5,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,15912,0
13369391128,Linger Longer Country Common Equity Rental Co-Operative Ltd,VIC,YARRAWONGA,,Small,4,0.0,127761,166566,1,1,25.0,85.0,5.325963340639788,80.0,2.73972602739726,39.5,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,15913,0
77617860465,GIANT LOSSES LIMITED,NSW,Redfern,www.giantlosses.limited,Small,0,0.0,185579,29706,1,1,,69.2886255028833,4.9523809523809526,100.0,2.73972602739726,39.5,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,15914,0
58107535615,ALSO (Asia Pacific) Ltd,NSW,Caringbah,www.amare.org.au,Medium,60,2.0,485461,164413,2,0,16.0,78.8669799698027,11.25849772864444,75.28214971209212,5.47945205479452,39.5,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15915,0
51758576060,Shoalhaven Heads Rsl Sub Branch,NSW,SHOALHAVEN HEADS,,Small,50,0.0,8190,31560,4,0,,70.0,8.479303662759254,80.0,13.698630136986301,39.5,,Y,Y,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,15916,0
34352726093,Oasis-City Common Equity Rental Housing Co-Operative Limited Registered Co-Operative No. G3002N,VIC,MILDURA,,Small,4,0.0,133539,51720,1,1,25.0,85.0,5.325963340639788,80.0,2.73972602739726,39.5,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,15917,0
18091655968,Alfred Healthcare Trusts Ac P L Anderson,VIC,Melbourne,,Small,0,0.0,163465,2712967,0,1,32.0,89.2,4.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,15918,0
54931121576,Monte Overend Gorton Estate,QLD,Brisbane City,,Small,0,0.0,26933,1146389,1,0,31.0,88.6,0.9523809523809524,80.0,4.10958904109589,39.5,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15919,0
74530337511,Loch And District Preschool,VIC,Loch,www.loch.kindergarten.vic.gov.au,Small,30,3.0,226259,150039,1,1,44.0,72.37553579095103,9.00424886432222,89.9232245681382,2.73972602739726,39.5,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15920,0
33117797981,Rosebud Police Senior Citizensregister,VIC,Rosebud,,Small,34,0.0,16584,35529,1,0,25.0,85.0,4.127831252581054,80.0,4.10958904109589,39.5,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,15921,0
65053386504,Portuguese Aged Care Inc,NSW,Marrickville,,Small,10,0.0,16727,621828,2,1,15.0,79.0,6.838717875408994,80.0,6.8493150684931505,39.5,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,15922,0
82256492897,THE SCRIMSHAW FOUNDATION,,,,Small,1,0.0,1817,174904,3,1,8.0,74.8,6.950538454207566,80.0,10.95890410958904,39.5,,,,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,Y,,,,,15923,0
67558704722,Friends Of Troubridge Island,SA,Edithburgh,,Small,6,0.0,141,11153,0,1,31.0,88.6,4.560373582388253,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15924,0
39382235058,Industrial Health & Safety Research & Education Charitable Trust,NSW,Bulli,,Small,4,0.0,10467,137770,0,0,39.0,93.4,0.37358238825883555,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15925,0
55982709784,Dromana Common Equity Rental Housing Co-Operative Ltd,VIC,Rosebud,,Small,4,0.0,95620,94686,1,1,25.0,85.0,5.325963340639788,80.0,2.73972602739726,39.5,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,15926,0
26112765927,The Trustee For Selby Scientific Foundation,VIC,HAWTHORN,,Small,0,0.0,75592,1546889,0,0,40.0,94.0,0.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15927,0
36577964255,Diwa Zambezi Inc,QLD,Maroochydore Bc,www.diwazambezi.com,Small,5,0.0,1614,11582,1,0,6.0,73.6,1.419358937704497,100.0,2.73972602739726,39.5,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,15928,0
65533693699,Joshua's Kitchen,NSW,Jannali,https://juc.uca.org.au/,Small,30,0.0,5322,4006,0,0,8.0,74.8,2.8018679119412666,100.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,15929,0
43974545190,Pet Animal Therapy Service Helping Elderly Lonely Persons,SA,Hahndorf,www.hahndorfshelter.com.au,Small,20,0.0,12757,0,7,1,,30.0,12.534578607960844,100.0,32.87671232876712,39.5,,Y,Y,,,,,Y,,,,Y,,,Y,,,,,,,Y,Y,,Y,,,,,,,,,,Y,,15930,0
16700561850,Coimadai Avenue of Honour Restoration Association Inc,VIC,Long Forest,facebook.com,Small,25,0.0,2706,100000,1,0,,70.0,3.2872708789986747,100.0,4.10958904109589,39.5,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,15931,0
66447147500,Bowater Trust,VIC,Burwood,,Small,8,0.0,31337,663049,1,0,32.0,89.2,1.6995457288986235,80.0,2.73972602739726,39.5,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,15932,0
49717992269,Curious Works,NSW,Fairfield,www.curiousworks.com.au,Medium,0,4.0,590057,258754,8,1,16.0,54.9988161408822,11.61904761904762,68.56429942418426,34.24657534246575,39.5,Y,Y,,Y,,,Y,Y,,Y,,Y,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,15933,0
27615818614,POP Foundation Ltd,QLD,East Brisbane,www.popfoundation.org.au,Medium,2,0.0,343310,497821,4,1,4.0,61.08234388191124,7.996315003653228,82.0,21.91780821917808,39.5,,,,Y,,Y,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,15934,0
73632865486,St Peters Pre School Tamworth Incorporated,NSW,TAMWORTH,www.stpeterspreschooltamworth.org.au,Medium,1,8.77,918845,806952,6,1,51.0,76.80807130664228,9.821934447040274,52.542226487524,27.397260273972602,39.5,Y,,,,,Y,Y,Y,,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,15935,0
18217072718,Australasian Mercy Secondary Schools Association,NSW,Concord West,amssa.mercy.org.au,Small,0,0.0,38060,211701,2,1,28.0,64.26383228041365,5.904761904761905,100.0,6.8493150684931505,39.5,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,15936,0
17135874118,The Marmalade Foundation Limited,NSW,Redfern,https://www.lousplace.com.au/,Medium,100,6.0,887821,2132365,5,1,11.0,58.43488127571687,20.184797801708985,61.84644913627639,26.027397260273972,39.5,,,,,,,,Y,Y,Y,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,15937,0
13981794933,Cootamundra High School P&C Assoc,NSW,Cootamundra,https://cootamundr-h.schools.nsw.gov.au/,Small,0,1.38,157061,150922,1,0,40.0,76.61166012729207,0.9523809523809524,95.36468330134358,4.10958904109589,39.5,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,15938,0
44235565907,Wildlife Preservation Society Of Queensland,QLD,Highgate Hill,www.wildlife.org.au,Medium,22,2.89,441389,178267,2,1,53.0,84.14810113081793,8.911022133611107,72.29270633397311,5.47945205479452,39.5,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,15939,0
17574358519,Melbourne Jewish Aid Society Inc,VIC,Melbourne,www.jewishcare.org.au,Small,11,0.0,189,0,2,1,82.0,60.0,6.932113472473703,100.0,9.58904109589041,39.5,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,15940,0
82206098661,Caring Kids Incorporated,NSW,Edgecliff,https://www.caringkids.org.au,Small,50,0.0,13356,0,3,6,,30.0,27.5269227103783,100.0,15.068493150684931,39.5,,,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,15941,0
67445152053,The Trustee For S H Langston Trust,VIC,Melbourne,,Small,0,0.0,125269,2673323,0,1,32.0,89.2,4.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,15942,0
85619065397,Abbey Solo Foundation Limited,VIC,Richmond,www.abbeysolofoundation.org,Small,20,0.0,15640,57054,1,0,3.0,71.8,2.8202928936751306,100.0,2.73972602739726,39.5,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,15943,0
79076814613,Arcadia University The College Of Global Studies,VIC,Hawthorn,studyabroad.arcadia.edu,Small,0,2.97,13528,3875023,1,3,,66.19763126305952,12.952380952380953,90.02399232245682,4.10958904109589,39.5,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,15944,0
55784245890,Milton Public School P&C Association,NSW,Milton,,Small,12,0.0,125939,150392,1,1,21.0,82.6,6.073128117157459,80.0,4.10958904109589,39.5,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15945,0
30673142614,The Trustee For The Fornari Bequest,NSW,Sydney,,Small,0,0.0,34417,893452,0,0,40.0,94.0,0.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,15946,0
82293202578,Sakks - Supporting Aussie Kids With Kabuki Syndrome Incorporated,SA,Rundle Mall,https://sakks.org,Small,8,0.0,120,10000,0,0,12.0,77.2,0.7471647765176711,100.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,15947,0
63750493221,The Trustee For Australian Prospectors And Miners Hall Of Fame Foundation,WA,Darlington,,Small,5,0.0,54,19058,2,1,16.0,79.6,6.37173989008545,80.0,6.8493150684931505,39.5,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,15948,0
63840486229,South Bathurst Public School P&C Association,NSW,Bathurst,,Small,12,0.0,5997,8914,1,1,21.0,82.6,6.073128117157459,80.0,4.10958904109589,39.5,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15949,0
63601445941,The Trustee For Shirley Gertrude Lane Estate,SA,Adelaide,,Small,0,0.0,34226,548907,0,3,16.0,79.6,12.0,80.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,15950,0
96149350335,Aquinas College Foundation,SA,North Adelaide,www.aquinas.edu.au,Small,0,1.0,16542,227547,2,0,,70.0,1.9047619047619049,96.64107485604606,8.21917808219178,39.5,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,,,,,,,,,,15951,0
33678739425,Winston Heights Public School P & C Association,NSW,Winston Hills,https://www.facebook.com/profile.php?id=100080222357002,Small,25,0.0,197526,214119,1,0,,70.0,3.2872708789986747,100.0,4.10958904109589,39.5,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,15952,0
56121413412,Godfrey Turner Memorial Music Trust,NSW,Mosman,,Small,0,0.0,74046,1073292,1,0,31.0,88.6,0.9523809523809524,80.0,4.10958904109589,39.5,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,15953,0
